deal_announce_date,deal_method,deal_action,deal_quantity,deal_price,deal_ratio,Ticker
2024-01-23,,Bán,-310600.0,23138.0,0.171,ABI
2023-12-29,,Mua,120000.0,24342.0,0.113,ABI
2023-12-27,,Mua,200000.0,24064.0,0.126,ABI
2023-06-14,,Bán,-28300.0,23988.0,0.13,ABI
2023-03-20,,Mua,165000.0,20415.0,0.327,ABI
2023-01-31,,Bán,-200000.0,21691.0,0.249,ABI
2023-01-19,,Mua,31900.0,20734.0,0.307,ABI
2022-03-28,,Mua,50000.0,31844.0,-0.149,ABI
2022-03-16,,Mua,100000.0,30834.0,-0.121,ABI
2022-01-17,,Bán,0.0,29133.0,-0.07,ABI
2021-12-24,,Bán,-17000.0,31738.0,-0.146,ABI
2021-12-06,,Bán,-94500.0,30356.0,-0.107,ABI
2021-09-07,,Bán,-39600.0,29333.0,-0.076,ABI
2021-08-31,,Bán,-400.0,30312.0,-0.106,ABI
2021-08-12,,Bán,-31600.0,27234.0,-0.005,ABI
2023-08-31,,Bán,-80000.0,12035.0,0.155,ABR
2023-08-31,,Mua,80000.0,12035.0,0.155,ABR
2021-04-14,,Mua,2870000.0,19662.0,-0.293,ABR
2021-04-14,,Bán,-7850000.0,19662.0,-0.293,ABR
2021-03-23,,Mua,4950000.0,26275.0,-0.471,ABR
2020-01-22,,Mua,100.0,13226.0,0.051,ABR
2019-07-17,,Mua,100000.0,10140.0,0.371,ABR
2019-07-17,,Mua,530350.0,10140.0,0.371,ABR
2019-06-19,,Bán,-352800.0,5290.0,1.628,ABR
2019-06-17,,Bán,-150000.0,6613.0,1.102,ABR
2019-06-17,,Bán,-342270.0,6613.0,1.102,ABR
2019-06-17,,Bán,-41980.0,6613.0,1.102,ABR
2019-06-17,,Bán,-90000.0,6613.0,1.102,ABR
2019-06-17,,Bán,-382020.0,6613.0,1.102,ABR
2019-06-17,,Bán,-400050.0,6613.0,1.102,ABR
2019-06-13,,Mua,725020.0,5907.0,1.353,ABR
2019-06-13,,Mua,630350.0,5907.0,1.353,ABR
2019-06-12,,Mua,730050.0,5114.0,1.718,ABR
2019-06-03,,Bán,-473900.0,5819.0,1.389,ABR
2019-05-02,,Bán,-92200.0,4409.0,2.153,ABR
2023-09-05,,Bán,-5850000.0,7620.0,-0.404,ABS
2023-08-01,,Bán,-22000.0,8330.0,-0.455,ABS
2023-05-24,,Mua,7400.0,6000.0,-0.243,ABS
2023-05-16,,Bán,-3800000.0,5940.0,-0.236,ABS
2023-05-12,,Bán,-3010000.0,5730.0,-0.208,ABS
2022-11-28,,Mua,390000.0,5770.0,-0.213,ABS
2022-09-22,,Bán,-5000000.0,12360.0,-0.633,ABS
2022-04-12,,Bán,-3500000.0,19984.0,-0.773,ABS
2021-11-18,,Bán,-1700000.0,27655.0,-0.836,ABS
2021-02-03,,Mua,7500000.0,27087.0,-0.832,ABS
2021-02-03,,Mua,7000000.0,27087.0,-0.832,ABS
2021-01-29,,Mua,7100000.0,27734.0,-0.836,ABS
2021-01-29,,Mua,7500000.0,27734.0,-0.836,ABS
2021-01-29,,Mua,7900000.0,27734.0,-0.836,ABS
2020-12-30,,Mua,1243940.0,18582.0,-0.756,ABS
2020-12-14,,Bán,-1800000.0,16178.0,-0.719,ABS
2020-11-03,,Bán,-5000000.0,9753.0,-0.535,ABS
2020-10-08,,Mua,700000.0,10493.0,-0.567,ABS
2020-08-27,,Mua,630880.0,9947.0,-0.544,ABS
2020-08-05,,Mua,1400000.0,8283.0,-0.452,ABS
2022-05-31,,Mua,10000.0,34666.0,0.138,ABT
2022-05-25,,Mua,22000.0,33905.0,0.164,ABT
2021-06-01,,Mua,9006029.0,24858.0,0.587,ABT
2021-06-01,,Bán,-9006029.0,24858.0,0.587,ABT
2019-01-04,,Mua,633375.0,26581.0,0.484,ABT
2018-06-20,,Mua,2000.0,24346.0,0.62,ABT
2017-11-30,,Mua,1000.0,18508.0,1.132,ABT
2017-07-27,,Bán,-44400.0,22741.0,0.735,ABT
2017-06-13,,Mua,150000.0,27015.0,0.46,ABT
2017-06-13,,Bán,-250000.0,27015.0,0.46,ABT
2017-05-29,,Bán,-20000.0,26462.0,0.491,ABT
2017-05-03,,Mua,31380.0,25108.0,0.571,ABT
2017-05-03,,Bán,-28560.0,25108.0,0.571,ABT
2017-03-13,,Bán,0.0,26277.0,0.501,ABT
2016-10-13,,Mua,37810.0,27051.0,0.458,ABT
2016-09-28,,Bán,-14980.0,27462.0,0.437,ABT
2016-09-01,,Mua,279450.0,28227.0,0.398,ABT
2016-08-23,,Bán,-22400.0,28227.0,0.398,ABT
2016-03-14,,Mua,1099999.0,27066.0,0.458,ABT
2016-03-08,,Bán,-203000.0,27178.0,0.452,ABT
2023-10-24,,Mua,5000.0,,,ABW
2023-08-28,,Bán,-330000.0,,,ABW
2023-07-10,,Bán,-35000.0,,,ABW
2024-07-02,,Mua,6000000.0,24050.0,0.037,ACB
2024-04-04,,Bán,-2000000.0,23142.0,0.078,ACB
2024-04-04,,Bán,-30000.0,23142.0,0.078,ACB
2024-04-01,,Bán,-48907186.0,23898.0,0.044,ACB
2024-03-26,,Bán,-145000000.0,23478.0,0.063,ACB
2024-01-02,,Bán,-57500.0,20538.0,0.215,ACB
2023-08-10,,Mua,150000.0,19236.0,0.297,ACB
2023-08-10,,Mua,587000.0,19236.0,0.297,ACB
2023-08-10,,Bán,-120980000.0,19236.0,0.297,ACB
2023-04-18,,Bán,0.0,17366.0,0.437,ACB
2023-04-03,,Bán,-128800.0,17717.0,0.408,ACB
2023-03-10,,Bán,0.0,17471.0,0.428,ACB
2023-02-22,,Mua,200000.0,17436.0,0.431,ACB
2023-02-22,,Mua,600000.0,17436.0,0.431,ACB
2023-02-22,,Mua,1000000.0,17436.0,0.431,ACB
2023-02-22,,Mua,2000000.0,17436.0,0.431,ACB
2023-02-06,,Mua,1213138.0,17471.0,0.428,ACB
2023-01-13,,Bán,-61000.0,16945.0,0.472,ACB
2022-11-30,,Bán,-100000.0,15507.0,0.609,ACB
2022-10-26,,Bán,-3915326.0,14489.0,0.722,ACB
2023-09-22,,Mua,25070000.0,12800.0,0.121,ACC
2023-09-22,,Bán,-25070000.0,12800.0,0.121,ACC
2022-02-14,,Mua,17750280.0,18507.0,-0.225,ACC
2022-02-14,,Mua,18675000.0,18507.0,-0.225,ACC
2022-01-24,,Bán,-237800.0,19934.0,-0.28,ACC
2022-01-20,,Bán,-681100.0,21361.0,-0.328,ACC
2022-01-20,,Bán,-500000.0,21361.0,-0.328,ACC
2020-12-15,,Bán,-200000.0,6195.0,1.316,ACC
2020-11-20,,Bán,-23110.0,6018.0,1.385,ACC
2020-01-15,,Mua,2000.0,5890.0,1.436,ACC
2019-09-27,,Bán,-2366704.0,5660.0,1.535,ACC
2019-09-27,,Mua,2366704.0,5660.0,1.535,ACC
2019-07-22,,Bán,-12680.0,5631.0,1.548,ACC
2019-07-22,,Bán,-6400.0,5631.0,1.548,ACC
2019-05-03,,Bán,-6280.0,5102.0,1.813,ACC
2019-05-03,,Bán,-4500.0,5102.0,1.813,ACC
2019-05-02,,Bán,0.0,5076.0,1.827,ACC
2019-05-02,,Bán,0.0,5076.0,1.827,ACC
2019-02-01,,Mua,2480000.0,5626.0,1.551,ACC
2019-02-01,,Mua,2366704.0,5626.0,1.551,ACC
2024-01-25,,Mua,31690.0,33271.0,0.091,ACE
2024-01-25,,Bán,-31690.0,33271.0,0.091,ACE
2021-07-07,,Mua,0.0,24774.0,0.465,ACE
2019-10-29,,Mua,200.0,14207.0,1.555,ACE
2019-09-25,,Mua,4100.0,13923.0,1.607,ACE
2019-03-14,,Mua,10000.0,12345.0,1.94,ACE
2018-12-26,,Mua,50000.0,11258.0,2.224,ACE
2018-11-21,,Mua,10500.0,11653.0,2.115,ACE
2018-08-16,,Mua,0.0,11809.0,2.074,ACE
2017-10-24,,Mua,50000.0,10891.0,2.333,ACE
2017-05-04,,Mua,8000.0,10714.0,2.388,ACE
2017-03-17,,Mua,2400.0,11193.0,2.243,ACE
2017-03-15,,Mua,2400.0,10794.0,2.363,ACE
2016-11-02,,Bán,0.0,11218.0,2.236,ACE
2016-09-15,,Bán,-1100.0,12143.0,1.989,ACE
2016-08-09,,Bán,0.0,11599.0,2.13,ACE
2016-08-05,,Mua,1000.0,10826.0,2.353,ACE
2016-08-05,,Bán,-75000.0,10826.0,2.353,ACE
2016-07-26,,Bán,-33000.0,10721.0,2.386,ACE
2016-07-26,,Bán,-5600.0,10721.0,2.386,ACE
2022-10-26,,Mua,50000.0,,,ACG
2022-06-23,,Mua,0.0,,,ACG
2022-06-15,,Mua,120000.0,,,ACG
2022-04-22,,Mua,2177.0,,,ACG
2022-04-22,,Mua,86850.0,,,ACG
2022-04-22,,Mua,8592.0,,,ACG
2022-04-22,,Mua,7102.0,,,ACG
2022-04-22,,Mua,6315.0,,,ACG
2022-04-22,,Mua,6181.0,,,ACG
2022-04-22,,Mua,4443.0,,,ACG
2022-04-22,,Mua,2599.0,,,ACG
2022-04-22,,Mua,2149.0,,,ACG
2022-04-22,,Mua,1762.0,,,ACG
2022-04-22,,Mua,649.0,,,ACG
2022-04-22,,Mua,2193060.0,,,ACG
2022-04-22,,Mua,21482.0,,,ACG
2022-04-22,,Mua,2906.0,,,ACG
2022-04-22,,Mua,2603.0,,,ACG
2022-04-22,,Mua,674.0,,,ACG
2022-03-30,,Mua,0.0,,,ACG
2023-09-05,,Bán,-1000000.0,14700.0,-0.201,ACL
2023-06-08,,Bán,-1000000.0,13650.0,-0.139,ACL
2023-06-01,,Mua,1000000.0,12500.0,-0.06,ACL
2023-05-30,,Bán,-500000.0,11600.0,0.013,ACL
2023-03-06,,Bán,-500000.0,11270.0,0.043,ACL
2022-12-26,,Bán,-815359.0,9431.0,0.246,ACL
2022-11-04,,Bán,-500000.0,10846.0,0.083,ACL
2022-09-21,,Bán,-266015.0,16127.0,-0.271,ACL
2022-07-13,,Bán,0.0,19428.0,-0.395,ACL
2021-12-03,,Bán,-100000.0,15265.0,-0.23,ACL
2021-12-03,,Mua,100000.0,15265.0,-0.23,ACL
2021-02-18,,Mua,359950.0,12065.0,-0.026,ACL
2021-02-05,,Mua,200050.0,11334.0,0.037,ACL
2021-02-04,,Bán,-560000.0,11289.0,0.041,ACL
2020-05-08,,Mua,550000.0,7686.0,0.529,ACL
2019-11-26,,Mua,500000.0,8330.0,0.411,ACL
2019-11-26,,Bán,-500000.0,8330.0,0.411,ACL
2018-08-14,,Mua,600000.0,4161.0,1.824,ACL
2017-02-09,,Mua,74560.0,3270.0,2.593,ACL
2016-11-23,,Bán,-1052437.0,2991.0,2.928,ACL
2021-09-29,,Bán,0.0,3700.0,-0.811,ACM
2021-02-09,,Mua,1000000.0,1500.0,-0.533,ACM
2021-02-09,,Bán,-1157700.0,1500.0,-0.533,ACM
2018-05-03,,Bán,-2529000.0,800.0,-0.125,ACM
2018-03-14,,Bán,0.0,1200.0,-0.417,ACM
2017-10-03,,Bán,-2000000.0,1800.0,-0.611,ACM
2017-09-25,,Bán,-149500.0,2300.0,-0.696,ACM
2017-05-09,,Bán,-960700.0,1600.0,-0.563,ACM
2017-04-26,,Bán,-400000.0,1700.0,-0.588,ACM
2017-03-09,,Bán,-1150000.0,2000.0,-0.65,ACM
2016-07-27,,Bán,-327400.0,2400.0,-0.708,ACM
2016-07-27,,Bán,-4996900.0,2400.0,-0.708,ACM
2016-07-27,,Bán,-105000.0,2400.0,-0.708,ACM
2016-07-21,,Bán,-3677000.0,2000.0,-0.65,ACM
2016-04-07,,Bán,-811900.0,3961.0,-0.823,ACM
2016-04-06,,Bán,-2000000.0,4056.0,-0.827,ACM
2023-04-18,,Bán,-400000.0,,,ACS
2023-04-18,,Mua,400000.0,,,ACS
2021-11-22,,Mua,9980.0,,,ACS
2021-11-18,,Mua,30000.0,,,ACS
2021-11-18,,Bán,-68800.0,,,ACS
2021-11-10,,Mua,54250.0,,,ACS
2021-11-09,,Bán,-100000.0,,,ACS
2021-11-09,,Bán,-78650.0,,,ACS
2021-11-04,,Mua,182850.0,,,ACS
2021-11-02,,Mua,76090.0,,,ACS
2021-10-26,,Mua,47900.0,,,ACS
2021-01-19,,Mua,278830.0,,,ACS
2020-07-07,,Mua,100966.0,,,ACS
2020-06-18,,Bán,-100966.0,,,ACS
2020-04-07,,Mua,121450.0,,,ACS
2020-03-13,,Mua,0.0,,,ACS
2020-02-14,,Bán,-287494.0,,,ACS
2020-02-05,,Mua,287494.0,,,ACS
2023-07-07,,Bán,-5700.0,,,ACV
2023-05-04,,Bán,-2500.0,,,ACV
2018-01-16,,Bán,-3500.0,,,ACV
2017-04-13,,Bán,-1800.0,,,ACV
2016-11-29,,Bán,-30100.0,,,ACV
2016-11-24,,Bán,-10000.0,,,ACV
2019-02-12,,Bán,-11100.0,7769.0,1.742,ADC
2017-01-09,,Mua,2700.0,6231.0,2.418,ADC
2013-12-17,,Mua,45700.0,,,ADC
2013-09-13,,Bán,-3900.0,,,ADC
2013-07-04,,Mua,26300.0,,,ADC
2013-07-04,,Bán,-28000.0,,,ADC
2013-07-01,,Bán,-23000.0,,,ADC
2013-01-25,,Mua,2200.0,,,ADC
2013-01-25,,Bán,-100.0,,,ADC
2012-11-23,,Mua,13900.0,,,ADC
2012-11-01,,Mua,13500.0,,,ADC
2012-09-25,,Mua,12500.0,,,ADC
2025-01-08,,Bán,0.0,,,ADG
2023-12-22,,Bán,-844100.0,,,ADG
2023-10-13,,Mua,608800.0,,,ADG
2023-08-23,,Mua,8561243.0,,,ADG
2023-07-28,,Mua,0.0,,,ADG
2023-06-21,,Mua,0.0,,,ADG
2023-03-14,,Mua,0.0,,,ADG
2022-10-13,,Mua,50000.0,,,ADG
2022-09-19,,Bán,-20000.0,,,ADG
2022-09-05,,Mua,100000.0,,,ADG
2022-07-28,,Mua,100000.0,,,ADG
2022-05-24,,Bán,0.0,,,ADG
2022-03-18,,Bán,-20000.0,,,ADG
2021-12-27,,Bán,-19250.0,,,ADG
2021-12-15,,Bán,-700000.0,,,ADG
2021-11-04,,Bán,-349500.0,,,ADG
2021-08-25,,Mua,800.0,,,ADG
2021-08-25,,Mua,500.0,,,ADG
2021-08-25,,Mua,1200.0,,,ADG
2021-08-25,,Mua,1600.0,,,ADG
2023-08-31,,Mua,22000.0,17540.0,0.668,ADP
2023-08-31,,Mua,22000.0,17540.0,0.668,ADP
2023-07-11,,Mua,8000.0,16381.0,0.786,ADP
2023-07-11,,Mua,8000.0,16381.0,0.786,ADP
2023-05-18,,Bán,-1382400.0,15637.0,0.871,ADP
2023-05-16,,Mua,1382400.0,15637.0,0.871,ADP
2022-10-10,,Mua,4300.0,19877.0,0.472,ADP
2022-10-10,,Mua,4300.0,19877.0,0.472,ADP
2022-08-29,,Mua,99200.0,18302.0,0.598,ADP
2022-08-29,,Mua,98725.0,18302.0,0.598,ADP
2022-07-26,,Mua,20000.0,18152.0,0.611,ADP
2022-07-21,,Mua,0.0,18002.0,0.625,ADP
2022-06-23,,Mua,9700.0,15002.0,0.95,ADP
2022-05-18,,Mua,360000.0,16152.0,0.811,ADP
2022-04-18,,Mua,509000.0,18428.0,0.587,ADP
2022-04-18,,Bán,-509000.0,18428.0,0.587,ADP
2021-02-01,,Mua,30000.0,12937.0,1.261,ADP
2020-12-11,,Mua,2000.0,12279.0,1.382,ADP
2020-03-17,,Bán,-768000.0,6637.0,3.407,ADP
2020-03-17,,Mua,768000.0,6637.0,3.407,ADP
2024-11-29,,Mua,671000.0,,,ADS
2024-10-10,,Mua,967800.0,,,ADS
2024-07-05,,Bán,-1411800.0,,,ADS
2024-05-21,,Mua,1830000.0,,,ADS
2024-05-09,,Bán,-1993000.0,,,ADS
2024-01-16,,Mua,1000000.0,,,ADS
2024-01-10,,Mua,1000000.0,,,ADS
2023-06-19,,Bán,-1850500.0,,,ADS
2023-06-19,,Bán,-728300.0,,,ADS
2022-10-18,,Mua,10000.0,,,ADS
2022-02-28,,Mua,213500.0,,,ADS
2021-11-30,,Bán,-1000000.0,,,ADS
2021-11-30,,Bán,-350000.0,,,ADS
2021-11-24,,Mua,370331.0,,,ADS
2021-11-24,,Mua,536098.0,,,ADS
2021-11-24,,Mua,4114.0,,,ADS
2021-11-24,,Mua,52470.0,,,ADS
2021-11-24,,Mua,123051.0,,,ADS
2021-11-24,,Mua,607421.0,,,ADS
2021-11-23,,Mua,164591.0,,,ADS
2025-01-16,,Mua,1630000.0,,,AFX
2024-11-12,,Mua,810000.0,,,AFX
2024-07-15,,Bán,-957500.0,,,AFX
2024-06-28,,Mua,2300000.0,,,AFX
2024-06-13,,Bán,-637500.0,,,AFX
2024-06-05,,Mua,1200000.0,,,AFX
2024-03-26,,Mua,1000000.0,,,AFX
2024-01-03,,Mua,575000.0,,,AFX
2023-12-26,,Bán,-575000.0,,,AFX
2023-09-13,,Bán,-2200000.0,,,AFX
2023-08-09,,Mua,500000.0,,,AFX
2023-05-11,,Bán,-6000.0,,,AFX
2023-03-08,,Mua,600000.0,,,AFX
2022-12-26,,Mua,800000.0,,,AFX
2022-12-16,,Mua,800000.0,,,AFX
2022-12-13,,Mua,800000.0,,,AFX
2022-09-06,,Bán,-5502320.0,,,AFX
2022-06-01,,Mua,2850000.0,,,AFX
2022-05-04,,Bán,-17850000.0,,,AFX
2022-04-28,,Bán,-3000000.0,,,AFX
2021-05-13,,Bán,0.0,,,AG1
2021-03-30,,Bán,-90800.0,,,AG1
2021-02-09,,Bán,-60500.0,,,AG1
,,,,,,AGE
2015-02-10,,Bán,-140009.0,14422.0,-0.792,AGF
2014-09-29,,Mua,1200000.0,,,AGF
2014-07-18,,Bán,-11840.0,,,AGF
2014-07-02,,Bán,-7000.0,,,AGF
2014-05-21,,Mua,6000000.0,,,AGF
2014-01-25,,Bán,0.0,,,AGF
2014-01-22,,Bán,0.0,,,AGF
2014-01-06,,Bán,-5200000.0,,,AGF
2013-12-27,,Mua,4410.0,,,AGF
2013-12-26,,Mua,5000.0,,,AGF
2013-08-05,,Bán,0.0,,,AGF
2012-09-25,,Bán,-13470.0,,,AGF
2012-09-19,,Bán,0.0,,,AGF
2012-08-10,,Bán,0.0,,,AGF
2012-07-17,,Mua,1239000.0,,,AGF
2012-07-11,,Mua,620000.0,,,AGF
2012-07-03,,Mua,60000.0,,,AGF
2011-07-06,,Mua,0.0,,,AGF
2011-02-09,,Bán,0.0,,,AGF
2010-08-30,,Bán,-5000.0,,,AGF
2025-01-13,,Mua,0.0,,,AGG
2024-12-31,,Bán,-37624852.0,,,AGG
2024-12-31,,Mua,3125000.0,,,AGG
2024-12-26,,Bán,-7353627.0,,,AGG
2024-12-26,,Mua,1651071.0,,,AGG
2024-12-26,,Mua,7353627.0,,,AGG
2024-12-26,,Mua,30832630.0,,,AGG
2024-12-20,,Bán,-7226400.0,,,AGG
2024-12-20,,Bán,-6946541.0,,,AGG
2024-12-20,,Mua,7226400.0,,,AGG
2024-12-20,,Mua,4643200.0,,,AGG
2024-12-19,,Bán,-1527000.0,,,AGG
2024-12-19,,Mua,1527000.0,,,AGG
2024-12-17,,Mua,1667222.0,,,AGG
2024-12-16,,Mua,2000000.0,,,AGG
2024-12-16,,Mua,7628332.0,,,AGG
2024-12-16,,Bán,-9628332.0,,,AGG
2024-12-16,,Bán,-2479222.0,,,AGG
2024-12-09,,Mua,0.0,,,AGG
2024-10-25,,Mua,200000.0,,,AGG
2024-12-20,,Bán,0.0,3370.0,-0.05,AGM
2024-10-28,,Bán,-183200.0,3580.0,-0.106,AGM
2023-10-23,,Bán,0.0,6280.0,-0.49,AGM
2023-09-15,,Bán,-1486700.0,6280.0,-0.49,AGM
2023-04-25,,Mua,265400.0,5370.0,-0.404,AGM
2023-04-25,,Mua,326300.0,5370.0,-0.404,AGM
2022-10-14,,Mua,1431900.0,14900.0,-0.785,AGM
2022-10-11,,Bán,0.0,14400.0,-0.778,AGM
2022-10-03,,Bán,-23400.0,15000.0,-0.787,AGM
2022-09-05,,Mua,1000000.0,25200.0,-0.873,AGM
2022-09-05,,Mua,500000.0,25200.0,-0.873,AGM
2022-08-29,,Bán,-9312500.0,27900.0,-0.885,AGM
2022-06-23,,Mua,23200.0,27750.0,-0.885,AGM
2022-05-12,,Mua,160000.0,32750.0,-0.902,AGM
2022-02-21,,Bán,-560000.0,39800.0,-0.92,AGM
2022-02-17,,Mua,1200000.0,37200.0,-0.914,AGM
2022-01-07,,Bán,-5126550.0,35700.0,-0.91,AGM
2022-01-05,,Mua,5126550.0,34000.0,-0.906,AGM
2021-12-21,,Mua,2700000.0,36500.0,-0.912,AGM
2021-12-06,,Mua,1485950.0,37000.0,-0.914,AGM
2024-12-19,,Mua,0.0,,,AGP
2024-08-16,,Bán,-490000.0,,,AGP
2024-07-23,,Bán,-108971.0,,,AGP
2024-06-18,,Mua,0.0,,,AGP
2024-06-11,,Mua,15000.0,,,AGP
2024-05-06,,Mua,0.0,,,AGP
2024-03-26,,Mua,43400.0,,,AGP
2024-02-20,,Mua,68100.0,,,AGP
2024-01-09,,Mua,13200.0,,,AGP
2023-10-31,,Mua,200000.0,,,AGP
2023-07-18,,Mua,7000.0,,,AGP
2023-07-11,,Mua,9000.0,,,AGP
2023-07-11,,Mua,11000.0,,,AGP
2023-07-11,,Mua,14000.0,,,AGP
2023-07-11,,Mua,17000.0,,,AGP
2023-05-05,,Mua,139000.0,,,AGP
2023-03-30,,Mua,300000.0,,,AGP
2022-10-05,,Mua,20000.0,,,AGP
2022-08-19,,Mua,4000.0,,,AGP
2022-08-01,,Mua,52900.0,,,AGP
2016-01-19,,Bán,-300000.0,2470.0,5.64,AGR
2013-11-06,,Bán,-100200.0,,,AGR
2013-11-01,,Bán,-100000.0,,,AGR
2013-04-16,,Bán,-100000.0,,,AGR
2013-04-01,,Bán,0.0,,,AGR
2012-07-11,,Mua,799993.0,,,AGR
2012-04-23,,Mua,1000000.0,,,AGR
2012-03-21,,Mua,210690.0,,,AGR
2012-03-06,,Mua,1000600.0,,,AGR
2012-03-06,,Mua,100000.0,,,AGR
2012-01-18,,Mua,0.0,,,AGR
2012-01-18,,Bán,-350000.0,,,AGR
2011-03-08,,Mua,200000.0,,,AGR
2011-01-11,,Mua,50000.0,,,AGR
2011-01-11,,Mua,83900.0,,,AGR
2011-01-10,,Mua,100000.0,,,AGR
2010-12-23,,Mua,0.0,,,AGR
2010-12-03,,Mua,0.0,,,AGR
2010-08-06,,Mua,300000.0,,,AGR
2010-07-02,,Mua,120000.0,,,AGR
2023-08-29,,Mua,728936.0,,,AGX
2022-06-28,,Mua,1760000.0,,,AGX
2022-06-28,,Bán,-1760000.0,,,AGX
2021-11-12,,Mua,2061400.0,,,AGX
2021-11-12,,Mua,2650608.0,,,AGX
2021-11-12,,Bán,-2650608.0,,,AGX
2021-11-12,,Bán,-2612792.0,,,AGX
2017-06-09,,Mua,662792.0,,,AGX
2016-12-07,,Bán,-2200000.0,,,AGX
2016-12-07,,Mua,750000.0,,,AGX
2016-11-22,,Mua,1450000.0,,,AGX
2024-02-05,,Bán,-4727271.0,,,AIC
2024-02-05,,Bán,-4647178.0,,,AIC
2024-02-05,,Bán,-742098.0,,,AIC
2024-02-05,,Mua,75000000.0,,,AIC
2024-01-19,,Mua,11550000.0,,,AIC
2024-09-04,,Bán,-20000.0,13900.0,-0.115,ALT
2024-02-29,,Mua,320000.0,12874.0,-0.045,ALT
2024-02-05,,Mua,280000.0,12687.0,-0.031,ALT
2023-12-27,,Mua,60000.0,12501.0,-0.016,ALT
2023-10-31,,Mua,120000.0,12408.0,-0.009,ALT
2023-08-30,,Mua,100000.0,12277.0,0.002,ALT
2023-08-07,,Bán,-19900.0,13147.0,-0.064,ALT
2023-05-17,,Bán,-16600.0,11406.0,0.078,ALT
2023-01-11,,Bán,-5700.0,14801.0,-0.169,ALT
2022-12-23,,Bán,-32900.0,13060.0,-0.058,ALT
2022-12-13,,Bán,-75900.0,14105.0,-0.128,ALT
2022-12-05,,Bán,-52600.0,13757.0,-0.106,ALT
2022-12-02,,Bán,-30300.0,14018.0,-0.123,ALT
2022-12-01,,Bán,-38300.0,15237.0,-0.193,ALT
2022-10-28,,Bán,-5000.0,15411.0,-0.202,ALT
2022-08-25,,Bán,-4700.0,20316.0,-0.395,ALT
2022-06-23,,Mua,100.0,22171.0,-0.445,ALT
2022-06-16,,Mua,100.0,18293.0,-0.328,ALT
2022-01-17,,Mua,2700.0,16860.0,-0.27,ALT
2021-12-29,,Mua,4600.0,16944.0,-0.274,ALT
2024-04-11,,Bán,-13000.0,5300.0,0.075,ALV
2023-07-11,,Mua,45000.0,4500.0,0.267,ALV
2023-01-06,,Mua,20800.0,3000.0,0.9,ALV
2023-01-06,,Bán,-5000.0,3000.0,0.9,ALV
2022-10-31,,Bán,-280000.0,4000.0,0.425,ALV
2022-07-21,,Mua,20000.0,5600.0,0.018,ALV
2022-07-21,,Bán,-60000.0,5600.0,0.018,ALV
2022-06-17,,Mua,280000.0,6000.0,-0.05,ALV
2021-03-11,,Bán,-300000.0,2400.0,1.375,ALV
2019-08-08,,Bán,-35700.0,2300.0,1.478,ALV
2018-03-28,,Bán,-100700.0,9800.0,-0.418,ALV
2018-02-28,,Bán,-179500.0,8500.0,-0.329,ALV
2018-02-27,,Mua,32800.0,8500.0,-0.329,ALV
2018-02-23,,Bán,0.0,8600.0,-0.337,ALV
2018-01-16,,Bán,-187500.0,10300.0,-0.447,ALV
2017-12-25,,Bán,-100000.0,13600.0,-0.581,ALV
2017-12-20,,Mua,53600.0,14500.0,-0.607,ALV
2017-12-18,,Mua,78100.0,14800.0,-0.615,ALV
2017-12-06,,Mua,215800.0,17000.0,-0.665,ALV
2017-12-06,,Bán,-29200.0,17000.0,-0.665,ALV
2016-12-16,,Bán,-23000.0,14631.0,0.094,AMC
2016-12-16,,Bán,-90200.0,14631.0,0.094,AMC
2016-10-10,,Bán,-24200.0,15652.0,0.022,AMC
2015-11-20,,Mua,51000.0,9714.0,0.647,AMC
2021-07-15,,Bán,-40000.0,4270.0,-0.742,AMD
2018-10-29,,Mua,200000.0,3310.0,-0.668,AMD
2018-10-22,,Mua,500000.0,3490.0,-0.685,AMD
2018-08-15,,Mua,1000000.0,3670.0,-0.7,AMD
2018-03-09,,Mua,0.0,5000.0,-0.78,AMD
2018-01-30,,Mua,3000000.0,7260.0,-0.848,AMD
2017-10-30,,Bán,-13649470.0,8710.0,-0.874,AMD
2017-06-26,,Mua,5000000.0,12300.0,-0.911,AMD
2017-06-09,,Mua,15817418.0,20350.0,-0.946,AMD
2017-06-09,,Bán,-1674000.0,20350.0,-0.946,AMD
2017-06-09,,Bán,-540000.0,20350.0,-0.946,AMD
2016-05-27,,Mua,50000.0,12040.0,-0.909,AMD
2016-05-23,,Mua,50000.0,12040.0,-0.909,AMD
2022-03-14,,Bán,-550000.0,12200.0,-0.607,AME
2021-03-30,,Mua,2562370.0,8100.0,-0.407,AME
2020-07-02,,Mua,0.0,7800.0,-0.385,AME
2016-02-01,,Mua,660000.0,3132.0,0.533,AME
2016-01-29,,Bán,-660000.0,3132.0,0.533,AME
2015-10-06,,Bán,-100000.0,2705.0,0.774,AME
2015-10-06,,Mua,738950.0,2705.0,0.774,AME
2013-11-26,,Mua,152050.0,,,AME
2013-11-12,,Mua,400000.0,,,AME
2013-11-12,,Mua,270000.0,,,AME
2013-07-15,,Bán,0.0,,,AME
2013-01-24,,Bán,-400000.0,,,AME
2013-01-16,,Mua,1080000.0,,,AME
2011-01-10,,Mua,31600.0,,,AME
2010-11-22,,Mua,28700.0,,,AME
2010-07-02,,Bán,-50000.0,,,AME
2024-11-26,,Mua,1085378.0,13500.0,0.037,AMP
2024-11-26,,Mua,1945000.0,13500.0,0.037,AMP
